PID,text,labels
test_id_1288,কমিশন হবে কি করে?,Positive
test_id_1289,কমিশন করেই বা কি লাভ ?ব্যাংকে তো কোন টাকা নাই,Positive
test_id_1290,জেলা কৃষি সম্প্রসারণ কর্মকর্তা নয় উপ পরিচালক হবে।,Positive
test_id_1291,আশাকরি বাজার আবারও চাঙ্গা হবে।,Positive
test_id_1292,ফেব্রুয়ারী থেকে নয় কেন? বি-বি ও ব্যাংকগুলি কি মাত্র অর্থনৈতিক বছর হিসেবে কার্যকরী?,Positive
test_id_1293,"মানুষের এত সম্পদের কী দরকার! সম্পদ ছাড়া আছি, পরিশ্রম করি, সুখেইতো আছি। সকল প্রসংশা আল্লাহর।",Positive
test_id_1294,তথ্য প্রযুক্তিকে ব্যবহার করেই এদের অধিকাংশই ধনী হয়েছে। যা এসময়ের বাস্তবতা।,Positive
test_id_1295,ম্যানিলা এই ঘটনার বিচার করে বাংলাদেশকে বরং অস্বস্তিতে ফেলে দিলো।,Positive
test_id_1296,"যার বিয়ে তার খবর নাই, পাড়াপড়শির ঘুম নায়।",Positive
test_id_1297,বাংলাদেশের কেউ জড়িত কি নাতাদের নাম কই?,Positive
test_id_1298,এই ব্যাংকগুলোতে লোকসান হলে ফারমার্স ব্যাংকের মতো সাহায্য করতে তো দেশের কেন্দ্রীয় ব্যাংক আছেই।,Positive
test_id_1299,পৃথিবীর কোনো সভ্য দেশে এতো ব্যাংক নাই,Positive
test_id_1300,এর পরও দেশ এগিয়ে জাচ্চে।।আফগানিস্তান ও আমাদের থেকে এগিয়ে,Positive
test_id_1301,এ কথা তো বিগত ১০ বছর থেকে শুনছি,Positive
test_id_1302,সরকারী চাকুরিতে প্রবেশের বয়সসীমা বাড়ানো উচিত ।,Positive
test_id_1303,দামি ইউনিভার্সিটিতে পড়ার যোগ্যতা সবার থাকেনা।,Positive
test_id_1304,ছোটোদের মারতে ওস্তাদলোক,Positive
test_id_1305,"বিনা পয়সা কত জন পায়, আগে এটাকে নিশ্চিত করেন",Positive
test_id_1306,"বিদ্যুত দিয়ে কি হবে, ৯৫%এর বিএনপিওয়ালারাতো হাওয়াভবনের লোডশেডিং আমলই ভালবাসে।",Positive
test_id_1307,অনেক দিন আগে ৮০টাকা দরে ৩ কেজি পিয়াজ কিনে,Positive
test_id_1308,"যদি আপনি জানতেন তিনি কি ধরনের ব্যক্তি, তখন আপনি তার উদাহরণ দিতেন না !",Positive
test_id_1309,আপনারা আর,Positive
test_id_1310,একজন দেশ চালাতে পারেনা। এটা টিম ওয়ার্ক। যেখানে জন প্রিয় যেকেউ থাকতে পারে।,Positive
test_id_1311,"দৃষ্টি অন্যদিকে সরানোর যে খুব দরকার, এটি কি সেরকম ই কোনো প্রয়াস?",Positive
test_id_1312,কার ভয়ে দৃষ্টি অন্য দিকে ফেরানো দরকার ? ওরাইতো ভয়ে আছে!,Positive
test_id_1313,গামেন্টসগুলো বন্ধ হলে তখন বুঝবে। ওদিকে ক্রেতারা মেক্সিকো আর টুরকির দিকে ঝুকছে।,Positive
test_id_1314,ফ্রিল্যান্সারদের পোয়াবারো।,Positive
test_id_1315,৬৬ তম হয়ে পাস করেছি। মিস্টি বিতরণ করা হোক।,Positive
test_id_1316,ব্যাংক চার্জের হার কমানো হোক,Positive
test_id_1317,আরো এ‌গি‌য়ে যাক,Positive
test_id_1318,কোন ব্যাংক থেকে এ ঋণ পাওয়া যাবে। আর কাগজপত্র বা কি লাগবে।,Positive
test_id_1319,সরকার এসব পরে বোঝে। এখনই বুঝলে ভালো।,Positive
test_id_1320,তাতে কি হয়েছে! আমরা দুর্নীতিতে যে এওয়ার্ড পাই!,Positive
test_id_1321,"বেতন বৃদ্ধি দরকার নাই, জিনিসের দাম কমান",Positive
test_id_1322,মাত্র ৬ হাজার ৩৬০ টাকা,Positive
test_id_1323,মজুরি বোর্ডের শুধু মালিকদের নয় শ্রমিকদের কথাও ভাবতে হবে।,Positive
test_id_1324,আমরা সবসময় সমালোচনা করি?এবার নাহয়?মনোভাব একটু পরিবর্তনকরি।,Positive
test_id_1325,আমাদের টাকা নিয়ে নয় ছয় খেলবেন না প্লিজ।,Positive
