PID,text,labels
test_id_5251,ও মালদ্বীপের স্বাস্থ্য মন্ত্রণালয়ের মধ্যে স্বাস্থ্যসেবা ও চিকিৎসা ।,Positive
test_id_1625,আড়াই বছর পড়ালেখার পরে,Neutral
test_id_7702,এমবাপ্পে-কাভানি ঠিক আছে। কিন্তু নেইমার,Neutral
test_id_6690,"কাছে অাসো পরি সোনা,তোমাকে এভাবে ললিপপ খাওয়াবো।",Negative
test_id_2954,শেষমেশ মনে মনে হিসেব কষে ও বুঝে নিল ।,Positive
test_id_5457,ঘটেছে ভারতের লখনউ শহরের ইন্টিগ্রাল বিশ্ববিদ্যালয়ের লেডিস ।,Positive
test_id_10223,দিতে শিখেছি শুধু তোমায় বিদায় দিতে হবে ।,Positive
test_id_2282,পিঠে হাত বুলিয়ে যাত্রাদলের বিবেকের মতো একটা সমঝোতার ।,Positive
test_id_9778,"হলমার্ক, রিজার্ভ, ডেসটিনি এ গুলো বাদ গেল কেন?",Neutral
test_id_3502,অনেক ভালবাসতাম হানকি যা মাগি তোর সাতে ব্রেকাপ,Negative
test_id_3851,ফটোগ্রাফার কোন ব্রান্ডের জাঙ্গিয়া পরে রে  ???,Negative
test_id_5493,লখনউয়ের রাস্তায় গত দু’দিন ধরেই ঘুরে বেড়চ্ছে ।,Positive
test_id_8876,এবং তাপ ও আলোকশক্তিকে এর মাধ্যমে আহরণ ।,Positive
test_id_3339,জারজ সন্তান পতিতালয় করে,Negative
test_id_6926,আমার থেকে কিছু টাকা ধার নিতে পারেন। তারপর ও এমন ছেঁড়া কাপড় পরিধান করবেন না,Negative
test_id_3270,আজব লাগে যে দেশ রাজাকার মুক্ত। সে দেশে আজও এসব মাগিরা প্রকাশ্যে ঘুর বেড়ায়।,Negative
test_id_5115,মতো নীল জিনসের প্যান্ট আর সাদা টপস ।,Positive
test_id_10092,যতো তোমার কাছে তুমি ক্ষমা করে দিও আমায় ।,Positive
test_id_7007,তোকে নেংটা করে চোদা উচিৎ,Negative
test_id_1219,টাকার বিপরীতে ডলারের দাম বাড়াতে এমনটি হয়েছে।,Neutral
test_id_3252,আহারে এই ছেলেটাকেও রেহায় দিল না১২ ভাতারির খাতায় নাম তুলে দিলসাবধান ভাই কূপটা কিন্তু গভীর,Negative
test_id_4440,মাননীয় সড়ক পরিবহন ও সেতুমন্ত্রির দ্রুত সুস্থতা কামনা করছি।,Neutral
test_id_5141,দিনের দ্বিপক্ষীয় সফর শেষে আগামীকাল দেশের উদ্দেশে ।,Positive
test_id_11114,ও ভালো কাজের জন্য শুভ কামনা জানাতে ।,Positive
test_id_7040,দিনরাত চুদাচুদি আর ধর্ষণ ছাড়া কিছু ভাবেনা এরা,Negative
test_id_2364,বছর আগে বাগানের এদিকটায় সাপে কেটেছিল আমাকে ।,Positive
test_id_4031,প্রথমআলো তোমাকে ধন্যবাদআপনাদের জন্য রইল ভালবাসা.,Neutral
test_id_9187,সূর্যকে বোঝার জন্য পাঠিয়েছে পার্কার সোলার প্রোব ।,Positive
test_id_6306,জারজ এট গরে জারজ,Negative
test_id_2630,বলা যায় গোটা স্কুলেই এবং স্কুলের বাইরেও ।,Positive
test_id_8063,ধন্যবাদ সত্য বলার জন্য।,Neutral
test_id_11039,নেগেটিভ কথাবার্তা বলছেন অ্যাডভোকেট মোহাম্মদ ইসমাইল ও ।,Positive
test_id_1140,শুভঙ্করের ফাঁকি। এটা চাই না। আগের রেট চাই।,Neutral
test_id_2836,সেন্টুর পিঠের সেই ক্ষতে মলম লাগিয়ে দিচ্ছে ।,Positive
test_id_10564,যতটুকু ভালবাসা সম্ভব ততটুকু ভালবাসবো স্বপ্নেও ওম ।,Positive
test_id_4111,নিজে রাঁধেন নিজেই খান।,Neutral
test_id_3459,মাগীর গুদ ফাটিয়ে দিয়েছে জনিদা,Negative
test_id_9611,শিরোনাম দেখে ভেবেছিলাম লোকটি রেকর্ড করতে যাচ্ছে বাচ্চা জন্ম দিয়ে।,Neutral
test_id_2353,ঘোর লাগা চোখে গাছের দিকে তাকিয়ে রইল ।,Positive
test_id_6619,তর শাওয়া দিয়া গরম রড ডুকামু মাগি,Negative
test_id_1581,খোদা তোমায় আরো শক্তি-সাহস আর ধৈর্য দান করুন,Neutral
test_id_2806,সমর্থনের জন্য আলিনূর মিনমিন করে কী যেন বলার ।,Positive
test_id_8700,পাঠিয়ে শঙ্কায় থাকতে চায় না যে চিঠিটি ।,Positive
test_id_3486,"এটাতে তেমন নাইস লাগছে না,,, নুড পিক দাও বেবী,,,,",Negative
test_id_10024,তুমি ফিরিয়ে নাও কতবার ভেবেছি ভুলে যাবো ।,Positive
test_id_2932,যাত্রীদের কোলাহল আর চলন্ত ট্রেনের আওয়াজে আমাদের ডাকাডাকি ।,Positive
test_id_7119,পাছা কবির হ্যাক হয়নাই ডিজেবল হইছে। কালেমা পঈড়া মুসল্মান হও ভাব দেখাইতে গিয়া কুফরি  করে ফেলছস,Negative
